Num	Good Pair	Bad Pair	Good_Surp	Bad_Surp	Correct
46	You'll never get Gorbachev to denounce communism, let alone Reagan to denounce capitalism. Getting Reagan to denounce capitalism would be even more difficult than getting Gorbachev to denounce communism.	You'll never get Gorbachev to denounce communism, alone let Reagan to denounce capitalism. Getting Reagan to denounce capitalism would be even more difficult than getting Gorbachev to denounce communism.	tensor(258.9534)	tensor(262.9514)	Y
47	A poor man, let alone a rich man, wouldn't wash your car for $2, let alone wax your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	A poor man, alone let a rich man, wouldn't wash your car for $2, alone let wax your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	tensor(254.1465)	tensor(269.9193)	Y
48	A poor man wouldn't wash your car, let alone a rich man wax your truck, for $2, let alone for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	A poor man wouldn't wash your car, alone let a rich man wax your truck, for $2, alone let for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	tensor(262.4499)	tensor(277.4521)	Y
49	A poor man wouldn't wash, let alone a rich man wax, your car for $2, let alone your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	A poor man wouldn't wash, alone let a rich man wax, your car for $2, alone let your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	tensor(267.1036)	tensor(281.6691)	Y
50	A poor man wouldn't wash your car for $2, let alone a rich man wax your truck for $1. Getting a poor man to wash your car for $2 is more likely than getting a rich man to wax your truck for $1.	A poor man wouldn't wash your car for $2, alone let a rich man wax your truck for $1. Getting a poor man to wash your car for $2 is more likely than getting a rich man to wax your truck for $1.	tensor(230.2898)	tensor(233.6652)	Y
51	Fred, let alone Louise, wouldn't order shrimp, let alone squid, at Jack-In-The-Box.  It was even less likely that Fred would order shrimp at Jack-In-The-Box than Louise would order squid at Jack-In-The-Box.	Fred, alone let Louise, wouldn't order shrimp, alone let squid, at Jack-In-The-Box.  It was even less likely that Fred would order shrimp at Jack-In-The-Box than Louise would order squid at Jack-In-The-Box.	tensor(339.1477)	tensor(349.4932)	Y
52	You could never get Fred to eat shrimp at Jack-in-the-Box let alone squid. It would be more challenging for you to get Fred to eat squid at Jack-in-the-Box than it would be for you to get him to eat shrimp at Jack-in-the-Box.	You could never get Fred to eat shrimp at Jack-in-the-Box alone let squid. It would be more challenging for you to get Fred to eat squid at Jack-in-the-Box than it would be for you to get him to eat shrimp at Jack-in-the-Box.	tensor(259.8568)	tensor(263.7240)	Y
53	Fred won't eat shrimp at Jack-in-the-Box, let alone squid.  For Fred, eating squid at Jack-in-the-Box is even less appealing than eating shrimp at Jack-in-the-Box.	Fred won't eat shrimp at Jack-in-the-Box, alone let squid.  For Fred, eating squid at Jack-in-the-Box is even less appealing than eating shrimp at Jack-in-the-Box.	tensor(245.9477)	tensor(252.4783)	Y
54	He's not even 18, let alone 21 He was closer in age to 18 than he was to 21.	He's not even 18, alone let 21 He was closer in age to 18 than he was to 21.	tensor(133.1313)	tensor(136.0211)	Y
55	He isn't heavy enough to play quarterback, let alone tackle. He would need to be heavier to play tackle than he would need to be to play quarterback.	He isn't heavy enough to play quarterback, alone let tackle. He would need to be heavier to play tackle than he would need to be to play quarterback.	tensor(176.6761)	tensor(185.5271)	Y
56	 This water isn't hot enough to wash dishes, let alone make tea. Water must be hotter in order to make tea than to wash dishes.	 This water isn't hot enough to wash dishes, alone let make tea. Water must be hotter in order to make tea than to wash dishes.	tensor(143.2390)	tensor(151.3437)	Y
57	A grown man couldn't lift this boulder, let alone a child toss it six feet. It is more likely that a grown man could lift this boulder than a child could toss it six feet.	A grown man couldn't lift this boulder, alone let a child toss it six feet. It is more likely that a grown man could lift this boulder than a child could toss it six feet.	tensor(194.9980)	tensor(202.5465)	Y
58	There's no chance she's even gonna look at me, let alone remember my name. It would be even more surprising if she remembered my name than if she looked at me.	There's no chance she's even gonna look at me, alone let remember my name. It would be even more surprising if she remembered my name than if she looked at me.	tensor(148.0483)	tensor(157.3607)	Y
59	Meg wasn't born in 1941, let alone her daughter. Meg is older than her daughter.	Meg wasn't born in 1941, alone let her daughter. Meg is older than her daughter.	tensor(98.7511)	tensor(102.9765)	Y
60	She didn't get to Berlin let alone Warsaw. She was further away from Warsaw than she was from Berlin.	She didn't get to Berlin alone let Warsaw. She was further away from Warsaw than she was from Berlin.	tensor(123.5410)	tensor(125.2114)	Y
61	She didn't get to Warsaw let alone Berlin. She was closer to Warsaw than Berlin.	She didn't get to Warsaw alone let Berlin. She was closer to Warsaw than Berlin.	tensor(110.9639)	tensor(113.1582)	Y
62	She's not even in the $30,000 a year category, let alone the $60,000 a year category. She was closer to being in the $30,000 a year category than she was to being in the $60,000 a year category.	She's not even in the $30,000 a year category, alone let the $60,000 a year category. She was closer to being in the $30,000 a year category than she was to being in the $60,000 a year category.	tensor(213.1819)	tensor(219.2795)	Y
63	She's not even in the $6000 a year category, let alone the $3000 a year category. She was closer to being in the $6,000 a year category than she was to being in the $3,000 a year category.	She's not even in the $6000 a year category, alone let the $3000 a year category. She was closer to being in the $6,000 a year category than she was to being in the $3,000 a year category.	tensor(206.4742)	tensor(211.1025)	Y
64	Fred doesn't have an odd number of books, let alone seventy-five. Fred having seventy-five books would be even less likely than him having an odd number of books.	Fred doesn't have an odd number of books, alone let seventy-five. Fred having seventy-five books would be even less likely than him having an odd number of books.	tensor(158.2675)	tensor(162.8956)	Y
65	He didn't even have an odd number, let alone seventy-five.  He was even less likely to have seventy-five books than he was to have an odd number of books.	He didn't even have an odd number, alone let seventy-five.  He was even less likely to have seventy-five books than he was to have an odd number of books.	tensor(153.6342)	tensor(160.9606)	Y
66	He wasn't even a commissioned officer, let alone a colonel. Making Colonel is even more difficult than becoming a comissioned officer.	He wasn't even a commissioned officer, alone let a colonel. Making Colonel is even more difficult than becoming a comissioned officer.	tensor(156.9133)	tensor(164.5869)	Y
67	He barely reached Denver let alone Chicago.  He was further away from Chicago than he was from Denver.	He barely reached Denver alone let Chicago.  He was further away from Chicago than he was from Denver.	tensor(137.1395)	tensor(140.8543)	Y
68	You'd never get a poor man to wash a car for $2 in bad times, let alone a rich man to wax a truck for $1 in prosperous times. It's even less likely that you could get a rich man to wax a truck for $1 in prosperous times than you could get a poor man to wash a car for $2 in bad times.	You'd never get a poor man to wash a car for $2 in bad times, alone let a rich man to wax a truck for $1 in prosperous times. It's even less likely that you could get a rich man to wax a truck for $1 in prosperous times than you could get a poor man to wash a car for $2 in bad times.	tensor(300.8503)	tensor(308.5627)	Y
69	You couldn't get a poor man to wash your car for $2, let alone a rich man to wax your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	You couldn't get a poor man to wash your car for $2, alone let a rich man to wax your truck for $1. It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2.	tensor(241.1139)	tensor(248.0849)	Y
70	I didn't have time to feed the children, let alone prepare my lecture. Feeding the children would be prioritized over preparing my lecture.	I didn't have time to feed the children, alone let prepare my lecture. Feeding the children would be prioritized over preparing my lecture.	tensor(162.5227)	tensor(171.7810)	Y
71	I didn't get up in time to eat my lunch, let alone cook my breakfast. I would need to get up earlier to cook my breakfast than I would too eat my lunch.	I didn't get up in time to eat my lunch, alone let cook my breakfast. I would need to get up earlier to cook my breakfast than I would too eat my lunch.	tensor(146.8705)	tensor(154.6254)	Y
72	I didn't get up in time to cook my lunch, let alone eat my breakfast. I would need to get up earlier to eat my breakfast than I would to cook my lunch.	I didn't get up in time to cook my lunch, alone let eat my breakfast. I would need to get up earlier to eat my breakfast than I would to cook my lunch.	tensor(139.6223)	tensor(148.2590)	Y
73	General Shotwell said that in the Grenada affair not enough Cubans were wiped out to make it worthwhile to open a bottle of champagne, let alone put on a proper banquet for the Joint Chiefs of Staff. Putting on a proper banquet for the Joint Chiefs of Staff would be a larger celebration than opening a bottle of champagne. 	General Shotwell said that in the Grenada affair not enough Cubans were wiped out to make it worthwhile to open a bottle of champagne, alone let put on a proper banquet for the Joint Chiefs of Staff. Putting on a proper banquet for the Joint Chiefs of Staff would be a larger celebration than opening a bottle of champagne. 	tensor(394.3003)	tensor(404.5165)	Y
