Num	Good Pair	Bad Pair	Good_Surp	Bad_Surp	Correct
51	It was even less likely that Fred would order shrimp at Jack-In-The-Box than Louise would order squid at Jack-In-The-Box. Fred, let alone Louise, wouldn't order shrimp, let alone squid, at Jack-In-The-Box. 	It was even less likely that Fred would order shrimp at Jack-In-The-Box than Louise would order squid at Jack-In-The-Box. Fred, alone let Louise, wouldn't order shrimp, alone let squid, at Jack-In-The-Box. 	tensor(243.7173)	tensor(260.6375)	Y
52	It would be more challenging for you to get Fred to eat squid at Jack-in-the-Box than it would be for you to get him to eat shrimp at Jack-in-the-Box. You could never get Fred to eat shrimp at Jack-in-the-Box let alone squid.	It would be more challenging for you to get Fred to eat squid at Jack-in-the-Box than it would be for you to get him to eat shrimp at Jack-in-the-Box. You could never get Fred to eat shrimp at Jack-in-the-Box alone let squid.	tensor(165.6386)	tensor(180.0860)	Y
53	For Fred, eating squid at Jack-in-the-Box is even less appealing than eating shrimp at Jack-in-the-Box. Fred won't eat shrimp at Jack-in-the-Box, let alone squid. 	For Fred, eating squid at Jack-in-the-Box is even less appealing than eating shrimp at Jack-in-the-Box. Fred won't eat shrimp at Jack-in-the-Box, alone let squid. 	tensor(172.4707)	tensor(189.0499)	Y
54	He was closer in age to 18 than he was to 21. He's not even 18, let alone 21	He was closer in age to 18 than he was to 21. He's not even 18, alone let 21	tensor(99.1426)	tensor(111.9322)	Y
55	He would need to be heavier to play tackle than he would need to be to play quarterback. He isn't heavy enough to play quarterback, let alone tackle.	He would need to be heavier to play tackle than he would need to be to play quarterback. He isn't heavy enough to play quarterback, alone let tackle.	tensor(133.6425)	tensor(149.8032)	Y
56	Water must be hotter in order to make tea than to wash dishes.  This water isn't hot enough to wash dishes, let alone make tea.	Water must be hotter in order to make tea than to wash dishes.  This water isn't hot enough to wash dishes, alone let make tea.	tensor(121.3740)	tensor(135.1800)	Y
57	It is more likely that a grown man could lift this boulder than a child could toss it six feet. A grown man couldn't lift this boulder, let alone a child toss it six feet.	It is more likely that a grown man could lift this boulder than a child could toss it six feet. A grown man couldn't lift this boulder, alone let a child toss it six feet.	tensor(141.6644)	tensor(154.0488)	Y
58	It would be even more surprising if she remembered my name than if she looked at me. There's no chance she's even gonna look at me, let alone remember my name.	It would be even more surprising if she remembered my name than if she looked at me. There's no chance she's even gonna look at me, alone let remember my name.	tensor(133.9077)	tensor(148.4036)	Y
59	Meg is older than her daughter. Meg wasn't born in 1941, let alone her daughter.	Meg is older than her daughter. Meg wasn't born in 1941, alone let her daughter.	tensor(83.6659)	tensor(98.8103)	Y
60	She was further away from Warsaw than she was from Berlin. She didn't get to Berlin let alone Warsaw.	She was further away from Warsaw than she was from Berlin. She didn't get to Berlin alone let Warsaw.	tensor(99.6156)	tensor(114.1294)	Y
61	She was closer to Warsaw than Berlin. She didn't get to Warsaw let alone Berlin.	She was closer to Warsaw than Berlin. She didn't get to Warsaw alone let Berlin.	tensor(87.7215)	tensor(97.3347)	Y
62	She was closer to being in the $30,000 a year category than she was to being in the $60,000 a year category. She's not even in the $30,000 a year category, let alone the $60,000 a year category.	She was closer to being in the $30,000 a year category than she was to being in the $60,000 a year category. She's not even in the $30,000 a year category, alone let the $60,000 a year category.	tensor(145.1266)	tensor(162.1319)	Y
63	She was closer to being in the $6,000 a year category than she was to being in the $3,000 a year category. She's not even in the $6000 a year category, let alone the $3000 a year category.	She was closer to being in the $6,000 a year category than she was to being in the $3,000 a year category. She's not even in the $6000 a year category, alone let the $3000 a year category.	tensor(154.8346)	tensor(171.8407)	Y
64	Fred having seventy-five books would be even less likely than him having an odd number of books. Fred doesn't have an odd number of books, let alone seventy-five.	Fred having seventy-five books would be even less likely than him having an odd number of books. Fred doesn't have an odd number of books, alone let seventy-five.	tensor(141.1515)	tensor(157.7410)	Y
65	He was even less likely to have seventy-five books than he was to have an odd number of books. He didn't even have an odd number, let alone seventy-five. 	He was even less likely to have seventy-five books than he was to have an odd number of books. He didn't even have an odd number, alone let seventy-five. 	tensor(132.9017)	tensor(149.1799)	Y
66	Making Colonel is even more difficult than becoming a comissioned officer. He wasn't even a commissioned officer, let alone a colonel.	Making Colonel is even more difficult than becoming a comissioned officer. He wasn't even a commissioned officer, alone let a colonel.	tensor(134.9093)	tensor(156.9013)	Y
67	He was further away from Chicago than he was from Denver. He barely reached Denver let alone Chicago. 	He was further away from Chicago than he was from Denver. He barely reached Denver alone let Chicago. 	tensor(116.4240)	tensor(121.2005)	Y
68	It's even less likely that you could get a rich man to wax a truck for $1 in prosperous times than you could get a poor man to wash a car for $2 in bad times. You'd never get a poor man to wash a car for $2 in bad times, let alone a rich man to wax a truck for $1 in prosperous times.	It's even less likely that you could get a rich man to wax a truck for $1 in prosperous times than you could get a poor man to wash a car for $2 in bad times. You'd never get a poor man to wash a car for $2 in bad times, alone let a rich man to wax a truck for $1 in prosperous times.	tensor(234.7837)	tensor(251.4335)	Y
69	It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2. You couldn't get a poor man to wash your car for $2, let alone a rich man to wax your truck for $1.	It's even less likely that you could get a rich man to wax your truck for $1 than that you could get a poor man to wash your car for $2. You couldn't get a poor man to wash your car for $2, alone let a rich man to wax your truck for $1.	tensor(196.3039)	tensor(213.8006)	Y
70	Feeding the children would be prioritized over preparing my lecture. I didn't have time to feed the children, let alone prepare my lecture.	Feeding the children would be prioritized over preparing my lecture. I didn't have time to feed the children, alone let prepare my lecture.	tensor(130.2748)	tensor(142.5864)	Y
71	I would need to get up earlier to cook my breakfast than I would too eat my lunch. I didn't get up in time to eat my lunch, let alone cook my breakfast.	I would need to get up earlier to cook my breakfast than I would too eat my lunch. I didn't get up in time to eat my lunch, alone let cook my breakfast.	tensor(131.2741)	tensor(149.4046)	Y
72	I would need to get up earlier to eat my breakfast than I would to cook my lunch. I didn't get up in time to cook my lunch, let alone eat my breakfast.	I would need to get up earlier to eat my breakfast than I would to cook my lunch. I didn't get up in time to cook my lunch, alone let eat my breakfast.	tensor(120.8534)	tensor(139.3097)	Y
73	Putting on a proper banquet for the Joint Chiefs of Staff would be a larger celebration than opening a bottle of champagne.  General Shotwell said that in the Grenada affair not enough Cubans were wiped out to make it worthwhile to open a bottle of champagne, let alone put on a proper banquet for the Joint Chiefs of Staff.	Putting on a proper banquet for the Joint Chiefs of Staff would be a larger celebration than opening a bottle of champagne.  General Shotwell said that in the Grenada affair not enough Cubans were wiped out to make it worthwhile to open a bottle of champagne, alone let put on a proper banquet for the Joint Chiefs of Staff.	tensor(285.9317)	tensor(295.6345)	Y
